Image URI,Label
gs://mri_bucket_classification/no/no1043.jpg,no
gs://mri_bucket_classification/no/no1044.jpg,no
gs://mri_bucket_classification/no/no1045.jpg,no
gs://mri_bucket_classification/no/no1046.jpg,no
gs://mri_bucket_classification/no/no1047.jpg,no
gs://mri_bucket_classification/no/no1048.jpg,no
gs://mri_bucket_classification/no/no1049.jpg,no
gs://mri_bucket_classification/no/no105.jpg,no
gs://mri_bucket_classification/no/no1050.jpg,no
gs://mri_bucket_classification/no/no1051.jpg,no
gs://mri_bucket_classification/no/no1052.jpg,no
gs://mri_bucket_classification/no/no1053.jpg,no
gs://mri_bucket_classification/no/no1054.jpg,no
gs://mri_bucket_classification/no/no1055.jpg,no
gs://mri_bucket_classification/no/no1056.jpg,no
gs://mri_bucket_classification/no/no1057.jpg,no
gs://mri_bucket_classification/no/no1058.jpg,no
gs://mri_bucket_classification/no/no1059.jpg,no
gs://mri_bucket_classification/no/no106.jpg,no
gs://mri_bucket_classification/no/no1060.jpg,no
gs://mri_bucket_classification/no/no1061.jpg,no
gs://mri_bucket_classification/no/no1062.jpg,no
gs://mri_bucket_classification/no/no1063.jpg,no
gs://mri_bucket_classification/no/no1064.jpg,no
gs://mri_bucket_classification/no/no1065.jpg,no
gs://mri_bucket_classification/no/no1066.jpg,no
gs://mri_bucket_classification/no/no1067.jpg,no
gs://mri_bucket_classification/no/no1068.jpg,no
gs://mri_bucket_classification/no/no1069.jpg,no
gs://mri_bucket_classification/no/no107.jpg,no
gs://mri_bucket_classification/no/no1070.jpg,no
gs://mri_bucket_classification/no/no1071.jpg,no
gs://mri_bucket_classification/no/no1072.jpg,no
gs://mri_bucket_classification/no/no1073.jpg,no
gs://mri_bucket_classification/no/no1074.jpg,no
gs://mri_bucket_classification/no/no1075.jpg,no
gs://mri_bucket_classification/no/no1076.jpg,no
gs://mri_bucket_classification/no/no1077.jpg,no
gs://mri_bucket_classification/no/no1078.jpg,no
gs://mri_bucket_classification/no/no1079.jpg,no
gs://mri_bucket_classification/no/no108.jpg,no
gs://mri_bucket_classification/no/no1080.jpg,no
gs://mri_bucket_classification/no/no1081.jpg,no
gs://mri_bucket_classification/no/no1082.jpg,no
gs://mri_bucket_classification/no/no1083.jpg,no
gs://mri_bucket_classification/no/no1084.jpg,no
gs://mri_bucket_classification/no/no1085.jpg,no
gs://mri_bucket_classification/no/no1086.jpg,no
gs://mri_bucket_classification/no/no1087.jpg,no
gs://mri_bucket_classification/no/no1088.jpg,no
gs://mri_bucket_classification/no/no1089.jpg,no
gs://mri_bucket_classification/no/no109.jpg,no
gs://mri_bucket_classification/no/no1090.jpg,no
gs://mri_bucket_classification/no/no1091.jpg,no
gs://mri_bucket_classification/no/no1092.jpg,no
gs://mri_bucket_classification/no/no1093.jpg,no
gs://mri_bucket_classification/no/no1094.jpg,no
gs://mri_bucket_classification/no/no1095.jpg,no
gs://mri_bucket_classification/no/no1096.jpg,no
gs://mri_bucket_classification/no/no1097.jpg,no
gs://mri_bucket_classification/no/no1098.jpg,no
gs://mri_bucket_classification/no/no1099.jpg,no
gs://mri_bucket_classification/no/no11.jpg,no
gs://mri_bucket_classification/no/no110.jpg,no
gs://mri_bucket_classification/no/no1100.jpg,no
gs://mri_bucket_classification/no/no1101.jpg,no
gs://mri_bucket_classification/no/no1102.jpg,no
gs://mri_bucket_classification/no/no1103.jpg,no
gs://mri_bucket_classification/no/no1104.jpg,no
gs://mri_bucket_classification/no/no1105.jpg,no
gs://mri_bucket_classification/no/no1106.jpg,no
gs://mri_bucket_classification/no/no1107.jpg,no
gs://mri_bucket_classification/no/no1108.jpg,no
gs://mri_bucket_classification/no/no1109.jpg,no
gs://mri_bucket_classification/no/no111.jpg,no
gs://mri_bucket_classification/no/no1110.jpg,no
gs://mri_bucket_classification/no/no1111.jpg,no
gs://mri_bucket_classification/no/no1112.jpg,no
gs://mri_bucket_classification/no/no1113.jpg,no
gs://mri_bucket_classification/no/no1114.jpg,no
gs://mri_bucket_classification/no/no1115.jpg,no
gs://mri_bucket_classification/no/no1116.jpg,no
gs://mri_bucket_classification/no/no1117.jpg,no
gs://mri_bucket_classification/no/no1118.jpg,no
gs://mri_bucket_classification/no/no1119.jpg,no
gs://mri_bucket_classification/no/no112.jpg,no
gs://mri_bucket_classification/no/no1120.jpg,no
gs://mri_bucket_classification/no/no1121.jpg,no
gs://mri_bucket_classification/no/no1122.jpg,no
gs://mri_bucket_classification/no/no1123.jpg,no
gs://mri_bucket_classification/no/no1124.jpg,no
gs://mri_bucket_classification/no/no1125.jpg,no
gs://mri_bucket_classification/no/no1126.jpg,no
gs://mri_bucket_classification/no/no1127.jpg,no
gs://mri_bucket_classification/no/no1128.jpg,no
gs://mri_bucket_classification/no/no1129.jpg,no
gs://mri_bucket_classification/no/no113.jpg,no
gs://mri_bucket_classification/no/no1130.jpg,no
gs://mri_bucket_classification/no/no1131.jpg,no
gs://mri_bucket_classification/no/no1132.jpg,no
gs://mri_bucket_classification/no/no1133.jpg,no
gs://mri_bucket_classification/no/no1134.jpg,no
gs://mri_bucket_classification/no/no1135.jpg,no
gs://mri_bucket_classification/no/no1136.jpg,no
gs://mri_bucket_classification/no/no1137.jpg,no
gs://mri_bucket_classification/no/no1138.jpg,no
gs://mri_bucket_classification/no/no1139.jpg,no
gs://mri_bucket_classification/no/no114.jpg,no
gs://mri_bucket_classification/no/no1140.jpg,no
gs://mri_bucket_classification/no/no1141.jpg,no
gs://mri_bucket_classification/no/no1142.jpg,no
gs://mri_bucket_classification/no/no1143.jpg,no
gs://mri_bucket_classification/no/no1144.jpg,no
gs://mri_bucket_classification/no/no1145.jpg,no
gs://mri_bucket_classification/no/no1146.jpg,no
gs://mri_bucket_classification/no/no1147.jpg,no
gs://mri_bucket_classification/no/no1148.jpg,no
gs://mri_bucket_classification/no/no1149.jpg,no
gs://mri_bucket_classification/no/no115.jpg,no
gs://mri_bucket_classification/no/no1150.jpg,no
gs://mri_bucket_classification/no/no1151.jpg,no
gs://mri_bucket_classification/no/no1152.jpg,no
gs://mri_bucket_classification/no/no1153.jpg,no
gs://mri_bucket_classification/no/no1154.jpg,no
gs://mri_bucket_classification/no/no1155.jpg,no
gs://mri_bucket_classification/no/no1156.jpg,no
gs://mri_bucket_classification/no/no1157.jpg,no
gs://mri_bucket_classification/no/no1158.jpg,no
gs://mri_bucket_classification/no/no1159.jpg,no
gs://mri_bucket_classification/no/no116.jpg,no
gs://mri_bucket_classification/no/no1160.jpg,no
gs://mri_bucket_classification/no/no1161.jpg,no
gs://mri_bucket_classification/no/no1162.jpg,no
gs://mri_bucket_classification/no/no1163.jpg,no
gs://mri_bucket_classification/no/no1164.jpg,no
gs://mri_bucket_classification/no/no1165.jpg,no
gs://mri_bucket_classification/no/no1166.jpg,no
gs://mri_bucket_classification/no/no1167.jpg,no
gs://mri_bucket_classification/no/no1168.jpg,no
gs://mri_bucket_classification/no/no1169.jpg,no
gs://mri_bucket_classification/no/no117.jpg,no
gs://mri_bucket_classification/no/no1170.jpg,no
gs://mri_bucket_classification/no/no1171.jpg,no
gs://mri_bucket_classification/no/no1172.jpg,no
gs://mri_bucket_classification/no/no1173.jpg,no
gs://mri_bucket_classification/no/no1174.jpg,no
gs://mri_bucket_classification/no/no1175.jpg,no
gs://mri_bucket_classification/no/no1176.jpg,no
gs://mri_bucket_classification/no/no1177.jpg,no
gs://mri_bucket_classification/no/no1178.jpg,no
gs://mri_bucket_classification/no/no1179.jpg,no
gs://mri_bucket_classification/no/no118.jpg,no
gs://mri_bucket_classification/no/no1180.jpg,no
gs://mri_bucket_classification/no/no1181.jpg,no
gs://mri_bucket_classification/no/no1182.jpg,no
gs://mri_bucket_classification/no/no1183.jpg,no
gs://mri_bucket_classification/no/no1184.jpg,no
gs://mri_bucket_classification/no/no1185.jpg,no
gs://mri_bucket_classification/no/no1186.jpg,no
gs://mri_bucket_classification/no/no1187.jpg,no
gs://mri_bucket_classification/no/no1188.jpg,no
gs://mri_bucket_classification/no/no1189.jpg,no
gs://mri_bucket_classification/no/no119.jpg,no
gs://mri_bucket_classification/no/no1190.jpg,no
gs://mri_bucket_classification/no/no1191.jpg,no
gs://mri_bucket_classification/no/no1192.jpg,no
gs://mri_bucket_classification/no/no1193.jpg,no
gs://mri_bucket_classification/no/no1194.jpg,no
gs://mri_bucket_classification/no/no1195.jpg,no
gs://mri_bucket_classification/no/no1196.jpg,no
gs://mri_bucket_classification/no/no1197.jpg,no
gs://mri_bucket_classification/no/no1198.jpg,no
gs://mri_bucket_classification/no/no1199.jpg,no
gs://mri_bucket_classification/no/no120.jpg,no
gs://mri_bucket_classification/no/no1200.jpg,no
gs://mri_bucket_classification/no/no1201.jpg,no
gs://mri_bucket_classification/no/no1202.jpg,no
gs://mri_bucket_classification/no/no1203.jpg,no
gs://mri_bucket_classification/no/no1204.jpg,no
gs://mri_bucket_classification/no/no1205.jpg,no
gs://mri_bucket_classification/no/no1206.jpg,no
gs://mri_bucket_classification/no/no1207.jpg,no
gs://mri_bucket_classification/no/no1208.jpg,no
gs://mri_bucket_classification/no/no1209.jpg,no
gs://mri_bucket_classification/no/no121.jpg,no
gs://mri_bucket_classification/no/no1210.jpg,no
gs://mri_bucket_classification/no/no1211.jpg,no
gs://mri_bucket_classification/no/no1212.jpg,no
gs://mri_bucket_classification/no/no1213.jpg,no
gs://mri_bucket_classification/no/no1214.jpg,no
gs://mri_bucket_classification/no/no1215.jpg,no
gs://mri_bucket_classification/no/no1216.jpg,no
gs://mri_bucket_classification/no/no1217.jpg,no
gs://mri_bucket_classification/no/no1218.jpg,no
gs://mri_bucket_classification/no/no1219.jpg,no
gs://mri_bucket_classification/no/no122.jpg,no
gs://mri_bucket_classification/no/no1220.jpg,no
gs://mri_bucket_classification/no/no1221.jpg,no
gs://mri_bucket_classification/no/no1222.jpg,no
gs://mri_bucket_classification/no/no1223.jpg,no
gs://mri_bucket_classification/no/no1224.jpg,no
gs://mri_bucket_classification/no/no1225.jpg,no
gs://mri_bucket_classification/no/no1226.jpg,no
gs://mri_bucket_classification/no/no1227.jpg,no
gs://mri_bucket_classification/no/no1228.jpg,no
gs://mri_bucket_classification/no/no1229.jpg,no
gs://mri_bucket_classification/no/no123.jpg,no
gs://mri_bucket_classification/no/no1230.jpg,no
gs://mri_bucket_classification/no/no1231.jpg,no
gs://mri_bucket_classification/no/no1232.jpg,no
gs://mri_bucket_classification/no/no1233.jpg,no
gs://mri_bucket_classification/no/no1234.jpg,no
gs://mri_bucket_classification/no/no1235.jpg,no
gs://mri_bucket_classification/no/no1236.jpg,no
gs://mri_bucket_classification/no/no1237.jpg,no
gs://mri_bucket_classification/no/no1238.jpg,no
gs://mri_bucket_classification/no/no1239.jpg,no
gs://mri_bucket_classification/no/no124.jpg,no
gs://mri_bucket_classification/no/no1240.jpg,no
gs://mri_bucket_classification/no/no1241.jpg,no
gs://mri_bucket_classification/no/no1242.jpg,no
gs://mri_bucket_classification/no/no1243.jpg,no
gs://mri_bucket_classification/no/no1244.jpg,no
gs://mri_bucket_classification/no/no1245.jpg,no
gs://mri_bucket_classification/no/no1246.jpg,no
gs://mri_bucket_classification/no/no1247.jpg,no
gs://mri_bucket_classification/no/no1248.jpg,no
gs://mri_bucket_classification/no/no1249.jpg,no
gs://mri_bucket_classification/no/no125.jpg,no
gs://mri_bucket_classification/no/no1250.jpg,no
gs://mri_bucket_classification/no/no1251.jpg,no
gs://mri_bucket_classification/no/no1252.jpg,no
gs://mri_bucket_classification/no/no1253.jpg,no
gs://mri_bucket_classification/no/no1254.jpg,no
gs://mri_bucket_classification/no/no1255.jpg,no
gs://mri_bucket_classification/no/no1256.jpg,no
gs://mri_bucket_classification/no/no1257.jpg,no
gs://mri_bucket_classification/no/no1258.jpg,no
gs://mri_bucket_classification/no/no1259.jpg,no
gs://mri_bucket_classification/no/no126.jpg,no
gs://mri_bucket_classification/no/no1260.jpg,no
gs://mri_bucket_classification/no/no1261.jpg,no
gs://mri_bucket_classification/no/no1262.jpg,no
gs://mri_bucket_classification/no/no1263.jpg,no
gs://mri_bucket_classification/no/no1264.jpg,no
gs://mri_bucket_classification/no/no1265.jpg,no
gs://mri_bucket_classification/no/no1266.jpg,no
gs://mri_bucket_classification/no/no1267.jpg,no
gs://mri_bucket_classification/no/no1268.jpg,no
gs://mri_bucket_classification/no/no1269.jpg,no
gs://mri_bucket_classification/no/no127.jpg,no
gs://mri_bucket_classification/no/no1270.jpg,no
gs://mri_bucket_classification/no/no1271.jpg,no
gs://mri_bucket_classification/no/no1272.jpg,no
gs://mri_bucket_classification/no/no1273.jpg,no
gs://mri_bucket_classification/no/no1274.jpg,no
gs://mri_bucket_classification/no/no1275.jpg,no
gs://mri_bucket_classification/no/no1276.jpg,no
gs://mri_bucket_classification/no/no1277.jpg,no
gs://mri_bucket_classification/no/no1278.jpg,no
gs://mri_bucket_classification/no/no1279.jpg,no
gs://mri_bucket_classification/no/no128.jpg,no
gs://mri_bucket_classification/no/no1280.jpg,no
gs://mri_bucket_classification/no/no1281.jpg,no
gs://mri_bucket_classification/no/no1282.jpg,no
gs://mri_bucket_classification/no/no1283.jpg,no
gs://mri_bucket_classification/no/no1284.jpg,no
gs://mri_bucket_classification/no/no1285.jpg,no
gs://mri_bucket_classification/no/no1286.jpg,no
gs://mri_bucket_classification/no/no1287.jpg,no
gs://mri_bucket_classification/no/no1288.jpg,no
gs://mri_bucket_classification/no/no1289.jpg,no
gs://mri_bucket_classification/no/no129.jpg,no
gs://mri_bucket_classification/no/no1290.jpg,no
gs://mri_bucket_classification/no/no1291.jpg,no
gs://mri_bucket_classification/no/no1292.jpg,no
gs://mri_bucket_classification/no/no1293.jpg,no
gs://mri_bucket_classification/no/no1294.jpg,no
gs://mri_bucket_classification/no/no1295.jpg,no
gs://mri_bucket_classification/no/no1296.jpg,no
gs://mri_bucket_classification/no/no1297.jpg,no
gs://mri_bucket_classification/no/no1298.jpg,no
gs://mri_bucket_classification/no/no1299.jpg,no
gs://mri_bucket_classification/no/no130.jpg,no
gs://mri_bucket_classification/no/no1300.jpg,no
gs://mri_bucket_classification/no/no1301.jpg,no
gs://mri_bucket_classification/no/no1302.jpg,no
gs://mri_bucket_classification/no/no1303.jpg,no
gs://mri_bucket_classification/no/no1304.jpg,no
gs://mri_bucket_classification/no/no1305.jpg,no
gs://mri_bucket_classification/no/no1306.jpg,no
gs://mri_bucket_classification/no/no1307.jpg,no
gs://mri_bucket_classification/no/no1308.jpg,no
gs://mri_bucket_classification/no/no1309.jpg,no
gs://mri_bucket_classification/no/no131.jpg,no
gs://mri_bucket_classification/no/no1310.jpg,no
gs://mri_bucket_classification/no/no1311.jpg,no
gs://mri_bucket_classification/no/no1312.jpg,no
gs://mri_bucket_classification/no/no1313.jpg,no
gs://mri_bucket_classification/no/no1314.jpg,no
gs://mri_bucket_classification/no/no1315.jpg,no
gs://mri_bucket_classification/no/no1316.jpg,no
gs://mri_bucket_classification/no/no1317.jpg,no
gs://mri_bucket_classification/no/no1318.jpg,no
gs://mri_bucket_classification/no/no1319.jpg,no
gs://mri_bucket_classification/no/no132.jpg,no
gs://mri_bucket_classification/no/no1320.jpg,no
gs://mri_bucket_classification/no/no1321.jpg,no
gs://mri_bucket_classification/no/no1322.jpg,no
gs://mri_bucket_classification/no/no1323.jpg,no
gs://mri_bucket_classification/no/no1324.jpg,no
gs://mri_bucket_classification/no/no1325.jpg,no
gs://mri_bucket_classification/no/no1326.jpg,no
gs://mri_bucket_classification/no/no1327.jpg,no
gs://mri_bucket_classification/no/no1328.jpg,no
gs://mri_bucket_classification/no/no1329.jpg,no
gs://mri_bucket_classification/no/no133.jpg,no
gs://mri_bucket_classification/no/no1330.jpg,no
gs://mri_bucket_classification/no/no1331.jpg,no
gs://mri_bucket_classification/no/no1332.jpg,no
gs://mri_bucket_classification/no/no1333.jpg,no
gs://mri_bucket_classification/no/no1334.jpg,no
gs://mri_bucket_classification/no/no1335.jpg,no
gs://mri_bucket_classification/no/no1336.jpg,no
gs://mri_bucket_classification/no/no1337.jpg,no
gs://mri_bucket_classification/no/no1338.jpg,no
gs://mri_bucket_classification/no/no1339.jpg,no
gs://mri_bucket_classification/no/no134.jpg,no
gs://mri_bucket_classification/no/no1340.jpg,no
gs://mri_bucket_classification/no/no1341.jpg,no
gs://mri_bucket_classification/no/no1342.jpg,no
gs://mri_bucket_classification/no/no1343.jpg,no
gs://mri_bucket_classification/no/no1344.jpg,no
gs://mri_bucket_classification/no/no1345.jpg,no
gs://mri_bucket_classification/no/no1346.jpg,no
gs://mri_bucket_classification/no/no1347.jpg,no
gs://mri_bucket_classification/no/no1348.jpg,no
gs://mri_bucket_classification/no/no1349.jpg,no
gs://mri_bucket_classification/no/no135.jpg,no
gs://mri_bucket_classification/no/no1350.jpg,no
gs://mri_bucket_classification/no/no1351.jpg,no
gs://mri_bucket_classification/no/no1352.jpg,no
gs://mri_bucket_classification/no/no1353.jpg,no
gs://mri_bucket_classification/no/no1354.jpg,no
gs://mri_bucket_classification/no/no1355.jpg,no
gs://mri_bucket_classification/no/no1356.jpg,no
gs://mri_bucket_classification/no/no1357.jpg,no
gs://mri_bucket_classification/no/no1358.jpg,no
gs://mri_bucket_classification/no/no1359.jpg,no
gs://mri_bucket_classification/no/no136.jpg,no
gs://mri_bucket_classification/no/no1360.jpg,no
gs://mri_bucket_classification/no/no1361.jpg,no
gs://mri_bucket_classification/no/no1362.jpg,no
gs://mri_bucket_classification/no/no1363.jpg,no
gs://mri_bucket_classification/no/no1364.jpg,no
gs://mri_bucket_classification/no/no1365.jpg,no
gs://mri_bucket_classification/no/no1366.jpg,no
gs://mri_bucket_classification/no/no1367.jpg,no
gs://mri_bucket_classification/no/no1368.jpg,no
gs://mri_bucket_classification/no/no1369.jpg,no
gs://mri_bucket_classification/no/no137.jpg,no
gs://mri_bucket_classification/no/no1370.jpg,no
gs://mri_bucket_classification/no/no1371.jpg,no
gs://mri_bucket_classification/no/no1372.jpg,no
gs://mri_bucket_classification/no/no1373.jpg,no
gs://mri_bucket_classification/no/no1374.jpg,no
gs://mri_bucket_classification/no/no1375.jpg,no
gs://mri_bucket_classification/no/no1376.jpg,no
gs://mri_bucket_classification/no/no1377.jpg,no
gs://mri_bucket_classification/no/no1378.jpg,no
gs://mri_bucket_classification/no/no1379.jpg,no
gs://mri_bucket_classification/no/no138.jpg,no
gs://mri_bucket_classification/no/no1380.jpg,no
gs://mri_bucket_classification/no/no1381.jpg,no
gs://mri_bucket_classification/no/no1382.jpg,no
gs://mri_bucket_classification/no/no1383.jpg,no
gs://mri_bucket_classification/no/no1384.jpg,no
gs://mri_bucket_classification/no/no1385.jpg,no
gs://mri_bucket_classification/no/no1386.jpg,no
gs://mri_bucket_classification/no/no1387.jpg,no
gs://mri_bucket_classification/no/no1388.jpg,no
gs://mri_bucket_classification/no/no1389.jpg,no
gs://mri_bucket_classification/no/no139.jpg,no
gs://mri_bucket_classification/no/no1390.jpg,no
gs://mri_bucket_classification/no/no1391.jpg,no
gs://mri_bucket_classification/no/no1392.jpg,no
gs://mri_bucket_classification/no/no1393.jpg,no
gs://mri_bucket_classification/no/no1394.jpg,no
gs://mri_bucket_classification/no/no1395.jpg,no
gs://mri_bucket_classification/no/no1396.jpg,no
gs://mri_bucket_classification/no/no1397.jpg,no
gs://mri_bucket_classification/no/no1398.jpg,no
gs://mri_bucket_classification/no/no1399.jpg,no
gs://mri_bucket_classification/no/no140.jpg,no
gs://mri_bucket_classification/no/no1400.jpg,no
gs://mri_bucket_classification/no/no1401.jpg,no
gs://mri_bucket_classification/no/no1402.jpg,no
gs://mri_bucket_classification/no/no1403.jpg,no
gs://mri_bucket_classification/no/no1404.jpg,no
gs://mri_bucket_classification/no/no1405.jpg,no
gs://mri_bucket_classification/no/no1406.jpg,no
gs://mri_bucket_classification/no/no1407.jpg,no
gs://mri_bucket_classification/no/no1408.jpg,no
gs://mri_bucket_classification/no/no1409.jpg,no
gs://mri_bucket_classification/no/no141.jpg,no
gs://mri_bucket_classification/no/no1410.jpg,no
gs://mri_bucket_classification/no/no1411.jpg,no
gs://mri_bucket_classification/no/no1412.jpg,no
gs://mri_bucket_classification/no/no1413.jpg,no
gs://mri_bucket_classification/no/no1414.jpg,no
gs://mri_bucket_classification/no/no1415.jpg,no
gs://mri_bucket_classification/no/no1416.jpg,no
gs://mri_bucket_classification/no/no1417.jpg,no
gs://mri_bucket_classification/no/no1418.jpg,no
gs://mri_bucket_classification/no/no1419.jpg,no
gs://mri_bucket_classification/no/no142.jpg,no
gs://mri_bucket_classification/no/no1420.jpg,no
gs://mri_bucket_classification/no/no1421.jpg,no
gs://mri_bucket_classification/no/no1422.jpg,no
gs://mri_bucket_classification/no/no1423.jpg,no
gs://mri_bucket_classification/no/no1424.jpg,no
gs://mri_bucket_classification/no/no1425.jpg,no
gs://mri_bucket_classification/no/no1426.jpg,no
gs://mri_bucket_classification/no/no1427.jpg,no
gs://mri_bucket_classification/no/no1428.jpg,no
gs://mri_bucket_classification/no/no1429.jpg,no
gs://mri_bucket_classification/no/no143.jpg,no
gs://mri_bucket_classification/no/no1430.jpg,no
gs://mri_bucket_classification/no/no1431.jpg,no
gs://mri_bucket_classification/no/no1432.jpg,no
gs://mri_bucket_classification/no/no1433.jpg,no
gs://mri_bucket_classification/no/no1434.jpg,no
gs://mri_bucket_classification/no/no1435.jpg,no
gs://mri_bucket_classification/no/no1436.jpg,no
gs://mri_bucket_classification/no/no1437.jpg,no
gs://mri_bucket_classification/no/no1438.jpg,no
gs://mri_bucket_classification/no/no1439.jpg,no
gs://mri_bucket_classification/no/no144.jpg,no
gs://mri_bucket_classification/no/no1440.jpg,no
gs://mri_bucket_classification/no/no1441.jpg,no
gs://mri_bucket_classification/no/no1442.jpg,no
gs://mri_bucket_classification/no/no1443.jpg,no
gs://mri_bucket_classification/no/no1444.jpg,no
gs://mri_bucket_classification/no/no1445.jpg,no
gs://mri_bucket_classification/no/no1446.jpg,no
gs://mri_bucket_classification/no/no1447.jpg,no
gs://mri_bucket_classification/no/no1448.jpg,no
gs://mri_bucket_classification/no/no1449.jpg,no
gs://mri_bucket_classification/no/no145.jpg,no
gs://mri_bucket_classification/no/no1450.jpg,no
gs://mri_bucket_classification/no/no1451.jpg,no
gs://mri_bucket_classification/no/no1452.jpg,no
gs://mri_bucket_classification/no/no1453.jpg,no
gs://mri_bucket_classification/no/no1454.jpg,no
gs://mri_bucket_classification/no/no1455.jpg,no
gs://mri_bucket_classification/no/no1456.jpg,no
gs://mri_bucket_classification/no/no1457.jpg,no
gs://mri_bucket_classification/no/no1458.jpg,no
gs://mri_bucket_classification/no/no1459.jpg,no
gs://mri_bucket_classification/no/no146.jpg,no
gs://mri_bucket_classification/no/no1460.jpg,no
gs://mri_bucket_classification/no/no1461.jpg,no
gs://mri_bucket_classification/no/no1462.jpg,no
gs://mri_bucket_classification/no/no1463.jpg,no
gs://mri_bucket_classification/no/no1464.jpg,no
gs://mri_bucket_classification/no/no1465.jpg,no
gs://mri_bucket_classification/no/no1466.jpg,no
gs://mri_bucket_classification/no/no1467.jpg,no
gs://mri_bucket_classification/no/no1468.jpg,no
gs://mri_bucket_classification/no/no1469.jpg,no
gs://mri_bucket_classification/no/no147.jpg,no
gs://mri_bucket_classification/no/no1470.jpg,no
gs://mri_bucket_classification/no/no1471.jpg,no
gs://mri_bucket_classification/no/no1472.jpg,no
gs://mri_bucket_classification/no/no1473.jpg,no
gs://mri_bucket_classification/no/no1474.jpg,no
gs://mri_bucket_classification/no/no1475.jpg,no
gs://mri_bucket_classification/no/no1476.jpg,no
gs://mri_bucket_classification/no/no1477.jpg,no
gs://mri_bucket_classification/no/no1478.jpg,no
gs://mri_bucket_classification/no/no1479.jpg,no
gs://mri_bucket_classification/no/no148.jpg,no
gs://mri_bucket_classification/no/no1480.jpg,no
gs://mri_bucket_classification/no/no1481.jpg,no
gs://mri_bucket_classification/no/no1482.jpg,no
gs://mri_bucket_classification/no/no1483.jpg,no
gs://mri_bucket_classification/no/no1484.jpg,no
gs://mri_bucket_classification/no/no1485.jpg,no
gs://mri_bucket_classification/no/no1486.jpg,no
gs://mri_bucket_classification/no/no1487.jpg,no
gs://mri_bucket_classification/no/no1488.jpg,no
gs://mri_bucket_classification/no/no1489.jpg,no
gs://mri_bucket_classification/no/no149.jpg,no
gs://mri_bucket_classification/no/no1490.jpg,no
gs://mri_bucket_classification/no/no1491.jpg,no
gs://mri_bucket_classification/no/no1492.jpg,no
gs://mri_bucket_classification/no/no1493.jpg,no
gs://mri_bucket_classification/no/no1494.jpg,no
gs://mri_bucket_classification/no/no1495.jpg,no
gs://mri_bucket_classification/no/no1496.jpg,no
gs://mri_bucket_classification/no/no1497.jpg,no
gs://mri_bucket_classification/no/no1498.jpg,no
gs://mri_bucket_classification/no/no1499.jpg,no
gs://mri_bucket_classification/no/no150.jpg,no
gs://mri_bucket_classification/no/no151.jpg,no
gs://mri_bucket_classification/no/no152.jpg,no
gs://mri_bucket_classification/no/no153.jpg,no
gs://mri_bucket_classification/no/no154.jpg,no
gs://mri_bucket_classification/no/no155.jpg,no
gs://mri_bucket_classification/no/no156.jpg,no
gs://mri_bucket_classification/no/no157.jpg,no
gs://mri_bucket_classification/no/no158.jpg,no
gs://mri_bucket_classification/no/no159.jpg,no
gs://mri_bucket_classification/no/no16.jpg,no
gs://mri_bucket_classification/no/no160.jpg,no
gs://mri_bucket_classification/no/no161.jpg,no
gs://mri_bucket_classification/no/no162.jpg,no
gs://mri_bucket_classification/no/no163.jpg,no
gs://mri_bucket_classification/no/no164.jpg,no
gs://mri_bucket_classification/no/no165.jpg,no
gs://mri_bucket_classification/no/no166.jpg,no
gs://mri_bucket_classification/no/no167.jpg,no
gs://mri_bucket_classification/no/no168.jpg,no
gs://mri_bucket_classification/no/no169.jpg,no
gs://mri_bucket_classification/no/no170.jpg,no
gs://mri_bucket_classification/no/no171.jpg,no
gs://mri_bucket_classification/no/no172.jpg,no
gs://mri_bucket_classification/no/no173.jpg,no
gs://mri_bucket_classification/no/no174.jpg,no
gs://mri_bucket_classification/no/no175.jpg,no
gs://mri_bucket_classification/no/no176.jpg,no
gs://mri_bucket_classification/no/no177.jpg,no
gs://mri_bucket_classification/no/no178.jpg,no
gs://mri_bucket_classification/no/no179.jpg,no
gs://mri_bucket_classification/no/no180.jpg,no
gs://mri_bucket_classification/no/no181.jpg,no
gs://mri_bucket_classification/no/no182.jpg,no
gs://mri_bucket_classification/no/no183.jpg,no
gs://mri_bucket_classification/no/no184.jpg,no
gs://mri_bucket_classification/no/no185.jpg,no
gs://mri_bucket_classification/no/no186.jpg,no
gs://mri_bucket_classification/no/no187.jpg,no
gs://mri_bucket_classification/no/no188.jpg,no
gs://mri_bucket_classification/no/no189.jpg,no
gs://mri_bucket_classification/no/no190.jpg,no
gs://mri_bucket_classification/no/no191.jpg,no
gs://mri_bucket_classification/no/no192.jpg,no
gs://mri_bucket_classification/no/no193.jpg,no
gs://mri_bucket_classification/no/no194.jpg,no
gs://mri_bucket_classification/no/no195.jpg,no
gs://mri_bucket_classification/no/no196.jpg,no
gs://mri_bucket_classification/no/no197.jpg,no
gs://mri_bucket_classification/no/no198.jpg,no
gs://mri_bucket_classification/no/no199.jpg,no
gs://mri_bucket_classification/no/no2.jpg,no
gs://mri_bucket_classification/no/no20.jpg,no
gs://mri_bucket_classification/no/no200.jpg,no
gs://mri_bucket_classification/no/no201.jpg,no
gs://mri_bucket_classification/no/no202.jpg,no
gs://mri_bucket_classification/no/no203.jpg,no
gs://mri_bucket_classification/no/no204.jpg,no
gs://mri_bucket_classification/no/no205.jpg,no
gs://mri_bucket_classification/no/no206.jpg,no
